id,text,label,sentiment
14412,_Cullen oh really!!! i`ve already put all the pics up!! sorry!!   http://twitpic.com/61oj0,0,negative
9064," nuuuuu, i totally love may, it`s the best for me cos i was born in may",2,positive
8023,had a great night with friends,2,positive
8686,"Up and around a little earlier than I wanted to be (phone rang 5:30 AM).  Exercise is a good way to start the day, right?",2,positive
16426,listening to AM- teddy picker  She saw it and she grabbed it and it wasn`t what it seemed,0,negative
2540," Sorry, that was a bit negative!",0,negative
7816,"Exactly what i was looking for, a way to set up and visualize my weekly routine",2,positive
2159,"Lately, doesn't sync between web app and Android reminders well. Still a nice app, but that is an inconvenience.",1,neutral
7514," hahaha, yes, our discussions always seem to jump around randomly",1,neutral
2043, I work for Disney...not all it`s cracked up ta be.,0,negative
5554,Helpful.. helped me to stay on top of things. As a mom with school. This app makes stay on top,2,positive
15280,I am trying to figure out how to use Twitter,2,positive
11264," In France it was last Friday and also the coming one, we are working",1,neutral
2651," you don`t even care about there, their, and they`re.",1,neutral
6533,Should have an option to add reminders. it only displays events,0,negative
12376,I never thought falling in love can cause so much pain...  good thing that I`m so over that phase!,1,neutral
1794,Just snuck out my window.. Now im laying on my roof looking at the stars. Its a nice night out tonight.,2,positive
11626,Good! luck you! I want new shoes  Ly x,2,positive
2800,"Decent app. Works like intended but does have bugs for the extra ""game"" part of it. constantly have to close and reopen the app because the loading bar never really loads, or white screens. Another thing is I dont think we should be paying 3 gems to change our class. I accidently chose a class when I upgraded enough, and I thought I was fine as the bottom said you can change a class later, except it didnt say we needed 3 gems to do it. I dont usually get that many gems unless i buy them.",1,neutral
1568,"_Kaufer You cant argue w/them, as they actually have zero things to complain about so they make stuff up",2,positive
22036,French isn`t meant to be taught to asians,1,neutral
8052,"Dear developers, thank you for deleting all my reminders after updating the app! It was not pleasant at all, believe me!",0,negative
10986,Bran!! Watch my video!!!!! please dont make me go stalker status 2nite  http://bit.ly/3Ysav,1,neutral
4712,great habit tracking app and you get plenty without premium. I like the premium widgets quite a bit and the extra habits. Would be better if it had the option to flag a habit as skipped rather than fail without breaking the chain for when you can't do it. E.g. In bed early when you have to stay back late at work.,2,positive
14579,"Jesus...I`m being SLAMMED via DM`s from the Papaya lobbyists.  OK. Holy ****: Mangosteen, Durian or Papaya...or cybersecurity on a stick.",0,negative
2155,Love this app! Keeps me organized and productive. Only thing I'm bummed about is I can override the locking feature. Even sent an email about it.,1,neutral
9674,The reason why I can`t find the latest Arena magazine is because it has folded due to the recession. Grrrrr. GQ/FHM survive? No justice.,0,negative
24186," Heehee, how did you know who I was talking about?",1,neutral
2664,"Very nice and interesting concept but completely useless because you flipping need wifi to update your checklist?! Furthermore even if my parents didn't control my wifi and I had full access, there should be a way to see all your tasks etc at a glance without having to scroll so much. Also what's the point if you can just go in the settings and set the amount of money you want? And a bunch of my friends joined habitica only to leave because it takes up too much time, and it's not fun enough.",0,negative
14453, My friend and I have a request that you play Nothing Sir when you hit Perth on Tues. From Jazz and Charni,1,neutral
2967, Chabibi. It`s a long running joke. I don`t give a flying **** if anyone follows me at all!,1,neutral
17428,Bank Holiday Brunch.  With all the fixin`s.  Absolutely fantastic,2,positive
2450," I don`t feel too bad, but not sure to what I should attribute that. Could be cold & flu meds; nap; alcohol; or getting better...",1,neutral
8914,"Using Google Pixel 2 and paid for full version...sometimes the day on the calendar doesn't update. I dont want to have to restart my phone everday. A workaround would be to press the refresh button on the calendar, but i dont like having to do that every day.",0,negative
21005,i have had the worst headache ever in the history of worst headaches today!  man i hate those!,0,negative
2058,"good app ,but some feature are to be updated still like, it should actually calculate the petcentage of work done by us on each task and should be more attractive i think so",1,neutral
12710,i have a sunburn line on my back from the tag sticking out of my tank top all day..... ugh. i need aloe vera!! went to the park again,1,neutral
18391, omg!! I`m tweeting sooo late sorry I miss u 2 good times ...NO I didn`t marry him still great friends,1,neutral
25668,I have ants in my apartment,1,neutral
88,Hi. App states its free. Yet there is a charge after 7 days. Dont mislead people,0,negative
1672, I need to do some more post but I don`t have time on this tour  ........... Apologies to all my supporters.,0,negative
1412,  Thank you!,2,positive
2546,Now have an unpleasant talk w/n-laws 2 look 4ward 2....,0,negative
17411," Milk, Gran Torino, Bolt, Bride Wars, New In Town (yeah I got through a few...) **** I love longhaul",2,positive
18988, you own a didgeridoo?!?!,1,neutral
24284," Ahh man, and im off NEXT weekend",1,neutral
6956," you certainly can, and good morning to you",1,neutral
9149,i will be without an assistant for the next week,1,neutral
18659, go and see my puppy! I don`t want to be there alone,0,negative
4036,"I actually use this app for practicing flute and it helps so much. I have tried using normal timers but i usually end up and just pause it saying ill come back later and never do it but with this i can set a timer and it keeps me off my other phone apps and keeps me seated since i cant really pause the timer. And its also really nice to see my progress throughout the week for practicing with all the trees that ive planted. Overall really nice app, i highly recommend it!!!",2,positive
13040,"How come it`s so cold now?! A few days ago it was wicked nice out, now I feel like I need my winter coat back.",1,neutral
7825,Watching Ryann!!  Gonna be a grand day!!!,2,positive
3283,"Best among productivity.... I am going to buy full version soon..... But it worked for 2 days and then it crashes on opening. Sent two mail to your team regarding this but haven't received any update I have tried everything whether on internet or on your Twitter response. I am planning to purchase this app, but it's not doing well I reinstalled almost 3 times but same worked for 1 day and again same problem. Model no: CPH1859 Phone: OPPO Realme 1",0,negative
19078, Have fun amorsote even tho u forgot my bday,2,positive
361,Got people don`t let me skip sci pratical becos skola is impt and dont waste my parents money.  Nt fair.,0,negative
26540," Sorry to hear that.  If I didn`t already so much planned this weekend, I`d have considered going too.",0,negative
10553,"Safeway with Marvin, Janelle, and Auntie Lhu",1,neutral
11899, Just read up on your Mom   Hope she`s okay!!,2,positive
11069," Nerves I think, Im not sure",1,neutral
3588, Wahey! Fancy meeting you here  Thanks for the tweet and great to be twittered together,2,positive
4742,Easy to use.,2,positive
1937,"Gettin some fuel, too bad no one is reading this!",0,negative
549,"Time to watch OP, then some Dead Like Me, then sleep.",1,neutral
1974,I also have to make space on my computer for the game. I don`t meet the minimum requirements for Sims 3 at the moment,1,neutral
24325,"honestly, why did the folks at Microsoft do MS Word 2007 to me?  I can`t believe I just spent 10 minutes finding auto correct options",1,neutral
1730,Oooh the hangover,0,negative
22243, lol ! You take David lah ! I want Danny  not tom !,1,neutral
5942,"Appears to work the same as Wunderlist, and imports your lists, but if several people share a list, you can't share it anymore.",1,neutral
